"post_title","post_name","ID","post_excerpt","post_content","post_status","menu_order","post_date","post_parent","post_author","comment_status","sku","downloadable","virtual","visibility","stock","stock_status","backorders","manage_stock","regular_price","sale_price","weight","length","width","height","tax_status","tax_class","upsell_ids","crosssell_ids","featured","sale_price_dates_from","sale_price_dates_to","file_path","file_paths","download_limit","download_expiry","product_url","button_text","meta:_yoast_wpseo_focuskw","meta:_yoast_wpseo_title","meta:_yoast_wpseo_metadesc","meta:_yoast_wpseo_metakeywords","images","tax:characteristics","tax:product_type","tax:product_cat","tax:product_tag","tax:product_shipping_class","meta:Description","meta:Keywords","meta:Layout","meta:Title","meta:eg_html5_ratio","meta:eg_settings_custom_meta_element","meta:eg_settings_custom_meta_setting","meta:eg_settings_custom_meta_skin","meta:eg_settings_custom_meta_style","meta:eg_soundcloud_ratio","meta:eg_sources_html5_mp4","meta:eg_sources_html5_ogv","meta:eg_sources_html5_webm","meta:eg_sources_iframe","meta:eg_sources_image","meta:eg_sources_revslider","meta:eg_sources_soundcloud","meta:eg_sources_vimeo","meta:eg_sources_youtube","meta:eg_vimeo_ratio","meta:eg_youtube_ratio","meta:related_posts","meta:slide_template","meta:total_sales","meta:yandex_market_yml_offer","attribute:pa_bagazhnik","attribute_data:pa_bagazhnik","attribute_default:pa_bagazhnik","attribute:pa_blokirovka","attribute_data:pa_blokirovka","attribute_default:pa_blokirovka","attribute:pa_cep","attribute_data:pa_cep","attribute_default:pa_cep","attribute:pa_cvet","attribute_data:pa_cvet","attribute_default:pa_cvet","attribute:pa_diametr-koles","attribute_data:pa_diametr-koles","attribute_default:pa_diametr-koles","attribute:pa_god-vypuska","attribute_data:pa_god-vypuska","attribute_default:pa_god-vypuska","attribute:pa_karetka","attribute_data:pa_karetka","attribute_default:pa_karetka","attribute:pa_khod-vilki","attribute_data:pa_khod-vilki","attribute_default:pa_khod-vilki","attribute:pa_kolichestvo-skorostejj","attribute_data:pa_kolichestvo-skorostejj","attribute_default:pa_kolichestvo-skorostejj","attribute:pa_kolichestvo-zvezd-v-kassete","attribute_data:pa_kolichestvo-zvezd-v-kassete","attribute_default:pa_kolichestvo-zvezd-v-kassete","attribute:pa_korzina","attribute_data:pa_korzina","attribute_default:pa_korzina","attribute:pa_krylya","attribute_data:pa_krylya","attribute_default:pa_krylya","attribute:pa_manetki","attribute_data:pa_manetki","attribute_default:pa_manetki","attribute:pa_material-oboda","attribute_data:pa_material-oboda","attribute_default:pa_material-oboda","attribute:pa_material-ramy","attribute_data:pa_material-ramy","attribute_default:pa_material-ramy","attribute:pa_naimenovanii-kassety","attribute_data:pa_naimenovanii-kassety","attribute_default:pa_naimenovanii-kassety","attribute:pa_naimenovanii-sistemy","attribute_data:pa_naimenovanii-sistemy","attribute_default:pa_naimenovanii-sistemy","attribute:pa_naimenovanii-vilki","attribute_data:pa_naimenovanii-vilki","attribute_default:pa_naimenovanii-vilki","attribute:pa_pedali","attribute_data:pa_pedali","attribute_default:pa_pedali","attribute:pa_perednijj-pereklyuchatel","attribute_data:pa_perednijj-pereklyuchatel","attribute_default:pa_perednijj-pereklyuchatel","attribute:pa_perednijj-tormoz","attribute_data:pa_perednijj-tormoz","attribute_default:pa_perednijj-tormoz","attribute:pa_podnozhka","attribute_data:pa_podnozhka","attribute_default:pa_podnozhka","attribute:pa_podsedelnyjj-shtyr","attribute_data:pa_podsedelnyjj-shtyr","attribute_default:pa_podsedelnyjj-shtyr","attribute:pa_pokryshka","attribute_data:pa_pokryshka","attribute_default:pa_pokryshka","attribute:pa_princip-dejjstviya-vilki","attribute_data:pa_princip-dejjstviya-vilki","attribute_default:pa_princip-dejjstviya-vilki","attribute:pa_pristavnye-kolesa","attribute_data:pa_pristavnye-kolesa","attribute_default:pa_pristavnye-kolesa","attribute:pa_razmer-ramy","attribute_data:pa_razmer-ramy","attribute_default:pa_razmer-ramy","attribute:pa_rost-rebenka","attribute_data:pa_rost-rebenka","attribute_default:pa_rost-rebenka","attribute:pa_rul","attribute_data:pa_rul","attribute_default:pa_rul","attribute:pa_rulevaya","attribute_data:pa_rulevaya","attribute_default:pa_rulevaya","attribute:pa_sedlo","attribute_data:pa_sedlo","attribute_default:pa_sedlo","attribute:pa_shirina","attribute_data:pa_shirina","attribute_default:pa_shirina","attribute:pa_tip-manetok","attribute_data:pa_tip-manetok","attribute_default:pa_tip-manetok","attribute:pa_tip-oboda","attribute_data:pa_tip-oboda","attribute_default:pa_tip-oboda","attribute:pa_tip-perednego-tormoza","attribute_data:pa_tip-perednego-tormoza","attribute_default:pa_tip-perednego-tormoza","attribute:pa_tip-velosipeda","attribute_data:pa_tip-velosipeda","attribute_default:pa_tip-velosipeda","attribute:pa_tip-vilki","attribute_data:pa_tip-vilki","attribute_default:pa_tip-vilki","attribute:pa_tip-zadnego-tormoza","attribute_data:pa_tip-zadnego-tormoza","attribute_default:pa_tip-zadnego-tormoza","attribute:pa_ves","attribute_data:pa_ves","attribute_default:pa_ves","attribute:pa_vozrast-rebenka","attribute_data:pa_vozrast-rebenka","attribute_default:pa_vozrast-rebenka","attribute:pa_vtulka-perednyaya","attribute_data:pa_vtulka-perednyaya","attribute_default:pa_vtulka-perednyaya","attribute:pa_vtulka-zadnyaya","attribute_data:pa_vtulka-zadnyaya","attribute_default:pa_vtulka-zadnyaya","attribute:pa_zadnijj-amortizator","attribute_data:pa_zadnijj-amortizator","attribute_default:pa_zadnijj-amortizator","attribute:pa_zadnijj-pereklyuchatel","attribute_data:pa_zadnijj-pereklyuchatel","attribute_default:pa_zadnijj-pereklyuchatel","attribute:pa_zadnijj-tormoz","attribute_data:pa_zadnijj-tormoz","attribute_default:pa_zadnijj-tormoz","attribute:pa_zubya-na-pervojj-zvezde","attribute_data:pa_zubya-na-pervojj-zvezde","attribute_default:pa_zubya-na-pervojj-zvezde","attribute:pa_zubya-na-tretejj-zvezde","attribute_data:pa_zubya-na-tretejj-zvezde","attribute_default:pa_zubya-na-tretejj-zvezde","attribute:pa_zubya-na-vtorojj-zvezde","attribute_data:pa_zubya-na-vtorojj-zvezde","attribute_default:pa_zubya-na-vtorojj-zvezde","attribute:pa_zvonok","attribute_data:pa_zvonok","attribute_default:pa_zvonok","attribute:Багажник","attribute_data:Багажник","attribute_default:Багажник","attribute:Втулка задняя","attribute_data:Втулка задняя","attribute_default:Втулка задняя","attribute:Звонок","attribute_data:Звонок","attribute_default:Звонок","attribute:Крылья","attribute_data:Крылья","attribute_default:Крылья","attribute:Пеги","attribute_data:Пеги","attribute_default:Пеги","attribute:Подножка","attribute_data:Подножка","attribute_default:Подножка","attribute:Размер в сложенном состоянии","attribute_data:Размер в сложенном состоянии","attribute_default:Размер в сложенном состоянии"
"Велосипед Stels navigator 550 | Стелс Навигатор 550 (2013)","stels-navigator-550","256","","<p style=""text-align: justify;"">Горный велосипед базового уровня <strong>Stels Navigator 550</strong> предназначен для передвижения по городским дорогам и пересеченной местности. Рама сконструирована таким образом, что подходит и мужчинам и женщинам. Прочная стальная рама обеспечивает надежность при больших нагрузках и длительной езде. Велосипед оснащен передним ободным механическим тормозом типа V-brake, навесным оборудованием Shimano и передним амортизатором, что обеспечивает комфортное катание даже по неровному дорожному покрытию. Седло и руль велосипеда регулируются по высоте. <strong>Стелс навигатор 550</strong> - отличная модель начального уровня, завоевавшая популярность среди любителей велоспорта!</p>
<strong>Характеристики велосипеда Горный велосипед Stels Navigator 550:</strong>
<table class=""b-features-list"">
<thead>
<tr>
<td></td>
<td class=""name"">Tип</td>
<td class=""mark"">Горные велосипеды</td>
</tr>
</thead>
<tbody>
<tr>
<th colspan=""3"">Рама и амортизаторы</th>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Рама</td>
<td class=""mark"">Сталь</td>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Вилка</td>
<td class=""mark"">Пружинно-эластомерная, SF11-XCT V3, SUNTOUR</td>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Задний амортизатор</td>
<td class=""mark"">Без заднего амортзитора</td>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Вес</td>
<td class=""mark"">17.22 килограмм</td>
</tr>
<tr>
<th colspan=""3"">Цепная передача</th>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Манетки</td>
<td class=""mark"">Shimano ST-EF50</td>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Передний переключатель</td>
<td class=""mark"">Shimano SIS, FD-C051</td>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Задний переключатель</td>
<td class=""mark"">Shimano Tourney, RD-TX31</td>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Шатуны (система)</td>
<td class=""mark"">Prowheel, 28Т / 38Т / 48Т</td>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Каретка</td>
<td class=""mark"">VP</td>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Кассета (трещотка):</td>
<td class=""mark"">Shimano, MF-TZ21, 14-28T</td>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Количество скоростей</td>
<td class=""mark"">21 передача (3x7)</td>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Педали</td>
<td class=""mark"">Пластиковые</td>
</tr>
<tr>
<th colspan=""3"">Колеса</th>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Обода</td>
<td class=""mark"">Двойные, ZAC19, WEINMANN, алюминий</td>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Передняя втулка</td>
<td class=""mark"">KT, сталь</td>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Задняя втулка</td>
<td class=""mark"">KT, сталь</td>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Передняя покрышка</td>
<td class=""mark"">INNOVA, 26х1,95”</td>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Задняя покрышка</td>
<td class=""mark"">INNOVA, 26х1,95”</td>
</tr>
<tr>
<th colspan=""3"">Компоненты</th>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Передний тормоз</td>
<td class=""mark"">Ободные механические, V-brake, алюминий</td>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Задний тормоз</td>
<td class=""mark"">Ободные механические, V-brake, алюминий</td>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Рулевая колонка</td>
<td class=""mark"">VP</td>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Седло</td>
<td class=""mark"">STELS</td>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Крылья</td>
<td class=""mark"">Пластиковые</td>
</tr>
</tbody>
</table>","publish","0","2012-08-27 22:40:29","0","1","open","","no","no","hidden","","outofstock","no","no","0","","","","0","","taxable","","","","no","","","","","","","","","","","","","http://veloman.by/wp-content/uploads/2012/08/stels90251.jpg|http://veloman.by/wp-content/uploads/2012/08/stels9025.jpg","","simple","Велосипеды|Велосипеды > Горные|Велосипеды > Велосипеды Stels > Горные велосипеды Stels|Велосипеды > Подростковые|Велосипеды > Велосипеды Stels > Подростковые велосипеды Stels","Горный велосипед","","Купить горный велосипед Stels navigator 550 в Минске","Велосипед Stels navigator 550, стелс навигатор 550","2c-l","Велосипед Stels navigator 550 | Стелс навигатор 550","0","","","","","0","","","","","","","","","","0","0","573,594,596,598,600","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Велосипед Stels navigator 500 | Стелс Навигатор 500 (2013)","stels-navigator-500","573","","<p style=""text-align: justify;"">Горный велосипед <strong>Stels Navigator 500</strong> предназначен для передвижения по городу и легкому бездорожью. В основе конструкции велосипеда лежит высокопрочная стальная рама, устойчивая к воздействиям внешней среды. Мелкие неровности на дороге не доставят дискомфорта при езде благодаря амортизационной вилке. Ободные тормоза типа V-brake отличаются малым весом и не требуют сложного ухода. Установлено навесное оборудование Shimano начального уровня. <strong>Велосипед Стелс навигатор 500</strong> идеально подойдет для поддержания физической формы и передвижения по городу.</p>

<div class=""b-text"">
<p style=""width: 100%;""><strong>Характеристики велосипеда Горный велосипед Stels Navigator 500:</strong></p>

</div>
<table class=""b-features-list"">
<thead>
<tr>
<td></td>
<td class=""name"">Tип</td>
<td class=""mark"">Горные велосипеды</td>
</tr>
</thead>
<tbody>
<tr>
<th colspan=""3"">Рама и амортизаторы</th>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Рама</td>
<td class=""mark"">сталь</td>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Вилка</td>
<td class=""mark"">ZOOM 329, стальная амортизированная</td>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Размеры рам</td>
<td class=""mark"">17,5""/19,5""</td>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Цвета</td>
<td class=""mark"">черный-хром</td>
</tr>
<tr>
<th colspan=""3"">Цепная передача</th>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Манетки</td>
<td class=""mark"">SL-RS35, SHIMANO</td>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Передний переключатель</td>
<td class=""mark"">FD-TZ30, SHIMANO Tourney</td>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Задний переключатель</td>
<td class=""mark"">RD-TX35, SHIMANO Tourney</td>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Шатуны (система)</td>
<td class=""mark"">PROWHEEL, сталь, 22/32/42 зуб.</td>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Каретка</td>
<td class=""mark"">сталь</td>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Количество скоростей</td>
<td class=""mark"">18</td>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Педали</td>
<td class=""mark"">пластик</td>
</tr>
<tr>
<th colspan=""3"">Колеса</th>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Обода</td>
<td class=""mark"">алюминий, двойные</td>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Передняя втулка</td>
<td class=""mark"">KT, сталь</td>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Задняя втулка</td>
<td class=""mark"">KT, сталь</td>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Передняя покрышка</td>
<td class=""mark"">K-898, KENDA, 26х1,95""</td>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Задняя покрышка</td>
<td class=""mark"">K-898, KENDA, 26х1,95""</td>
</tr>
<tr>
<th colspan=""3"">Компоненты</th>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Передний тормоз</td>
<td class=""mark"">V-типа, PROMAX, алюминий</td>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Задний тормоз</td>
<td class=""mark"">V-типа, PROMAX, алюминий</td>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Рулевая колонка</td>
<td class=""mark"">сталь</td>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Седло</td>
<td class=""mark"">Cionlli</td>
</tr>
</tbody>
</table>","publish","0","2012-09-05 20:14:48","0","1","open","","","no","visible","0","outofstock","no","no","0","","","","0","","taxable","","","","no","","","","","","","","","","","","","http://veloman.by/wp-content/uploads/2012/09/5001.jpg","","simple","Велосипеды|Велосипеды > Горные|Велосипеды > Велосипеды Stels > Горные велосипеды Stels|Велосипеды > Подростковые|Велосипеды > Велосипеды Stels > Подростковые велосипеды Stels","Горный велосипед","","Купить горный велосипед Stels navigator 500 в Минске","Велосипед Stels navigator 500, стелс навигатор 500","","Велосипед Stels navigator 500 | Стелс навигатор 500","","","","","","","","","","","","","","","","","","594,256,596,598,600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Велосипед Stels Navigator 530 | Стелс Навигатор 530 (2013)","stels-navigator-530","594","","<p style=""text-align: justify;"">Горный <strong>велосипед Stels Navigator 530</strong> подходит как для прогулок в черте города, так и для езды по легкому бездорожью. Модель универсальна и подходит взрослым и детям, ростом от 140 см. Базу велосипеда составляет надежная стальная рама, устойчивая к воздействиям внешней среды и выдерживающая длительные нагрузки. Предусмотрены легкие алюминиевые обода и жесткая вилка. Трансмиссия начального уровня Shimano обеспечивает комфортное переключение скоростей. Седло и руль велосипеда регулируются по высоте и углу наклона. <strong>Велосипед Стелс навигатор 530</strong> прекрасно подойдет для ежедневной езды!</p>
<strong>Характеристики велосипеда Горный велосипед Stels Navigator 530:</strong>
<table class=""b-features-list"">
<thead>
<tr>
<td></td>
<td class=""name"">Tип</td>
<td class=""mark"">Горные велосипеды</td>
</tr>
</thead>
<tbody>
<tr>
<th colspan=""3"">Рама и амортизаторы</th>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Рама</td>
<td class=""mark"">Сталь</td>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Вилка</td>
<td class=""mark"">Жесткая, стальная</td>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Задний амортизатор</td>
<td class=""mark"">Без заднего амортзитора</td>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Цвета</td>
<td class=""mark"">чёрно-красный, чёрно-синий</td>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Вес</td>
<td class=""mark"">15.66 килограмм</td>
</tr>
<tr>
<th colspan=""3"">Цепная передача</th>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Манетки</td>
<td class=""mark"">SL-RS35, SHIMANO</td>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Передний переключатель</td>
<td class=""mark"">Shimano Tourney, FD-TX51</td>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Задний переключатель</td>
<td class=""mark"">Shimano Tourney, RD-TX35</td>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Шатуны (система)</td>
<td class=""mark"">PROWHEEL, алюминий, 28/38/48 зуб.</td>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Каретка</td>
<td class=""mark"">VP</td>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Количество скоростей</td>
<td class=""mark"">18 передач (3x6)</td>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Педали</td>
<td class=""mark"">VP, пластик</td>
</tr>
<tr>
<th colspan=""3"">Колеса</th>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Обода</td>
<td class=""mark"">Двойные, ZAC19, WEINMANN, алюминий</td>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Передняя втулка</td>
<td class=""mark"">KT, сталь</td>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Задняя втулка</td>
<td class=""mark"">KT, сталь</td>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Передняя покрышка</td>
<td class=""mark"">INNOVA, 26х1,95”</td>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Задняя покрышка</td>
<td class=""mark"">INNOVA, 26х1,95”</td>
</tr>
<tr>
<th colspan=""3"">Компоненты</th>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Передний тормоз</td>
<td class=""mark"">Ободные механические, V-brake, алюминий</td>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Задний тормоз</td>
<td class=""mark"">Ободные механические, V-brake, алюминий</td>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Рулевая колонка</td>
<td class=""mark"">VP</td>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Седло</td>
<td class=""mark"">STELS</td>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Крылья</td>
<td class=""mark"">пластик</td>
</tr>
</tbody>
</table>","publish","0","2012-09-08 15:41:53","0","1","open","","","no","visible","0","outofstock","no","no","0","","","","0","","taxable","","","","no","","","","","","","","","","","","","http://veloman.by/wp-content/uploads/2012/09/530.jpg","","simple","Велосипеды|Велосипеды > Горные|Велосипеды > Велосипеды Stels > Горные велосипеды Stels|Велосипеды > Подростковые|Велосипеды > Велосипеды Stels > Подростковые велосипеды Stels","Горный велосипед","","Купить горный велосипед Stels Navigator 530 в Минске","Велосипед Stels Navigator 530, стелс навигатор 530","","Велосипед Stels Navigator 530 | Стелс навигатор 530","","","","","","","","","","","","","","","","","","573,256,596,598,603","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Велосипед Stels Navigator 570 | Стелс Навигатор 570 (2013)","stels-navigator-570","596","","<p style=""text-align: justify;"">Универсальный горный <strong>велосипед Stels Navigator 570</strong> отличается качественной рамой, геометрия которой позволяет использовать велосипед и мужчинам, и девушкам. Рама выполнена из алюминиевого сплава, что значительно облегчает вес велосипеда, сохраняя при этом максимальную прочность. Передний амортизатор позволяет с легкостью преодолевать небольшие препятствия на дороге. Переключатель передач Shimano Altus позволяет переключать скорости, не прилагая усилий. Руль и седло велосипеда регулируются по высоте. Двойные обода на колесах предотвращают нежелательные восьмерки. <strong>Велосипед Стелс навигатор 570</strong> отлично подойдет для начинающих спортсменов и любителей!</p>
<strong>Характеристики велосипеда Горный велосипед Stels Navigator 570:</strong>
<table class=""b-features-list"">
<thead>
<tr>
<td></td>
<td class=""name"">Tип</td>
<td class=""mark"">Горные велосипеды</td>
</tr>
</thead>
<tbody>
<tr>
<th colspan=""3"">Рама и амортизаторы</th>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Рама</td>
<td class=""mark"">Алюминий</td>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Вилка, ход</td>
<td class=""mark"">Пружинно-эластомерная, ход 80 мм., SF12-XCT V4, SUNTOUR, амортизированная</td>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Размеры рам</td>
<td class=""mark"">18""</td>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Цвета</td>
<td class=""mark"">красный-хром, синий-хром</td>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Вес</td>
<td class=""mark"">14.8 килограмм</td>
</tr>
<tr>
<th colspan=""3"">Цепная передача</th>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Манетки</td>
<td class=""mark"">ST-EF51, SHIMANO</td>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Передний переключатель</td>
<td class=""mark"">Shimano Tourney, FD-TY10</td>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Задний переключатель</td>
<td class=""mark"">Shimano Altus, RD-M310</td>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Шатуны (система)</td>
<td class=""mark"">PROWHEEL, алюминий, 22/32/42 зуб.</td>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Каретка</td>
<td class=""mark"">VP</td>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Кассета (трещотка):</td>
<td class=""mark"">DNP, 11-28 зубьев, 7 ск.</td>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Количество скоростей</td>
<td class=""mark"">21 передача (3x7)</td>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Цепь</td>
<td class=""mark"">KMC</td>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Педали</td>
<td class=""mark"">VP, пластик</td>
</tr>
<tr>
<th colspan=""3"">Колеса</th>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Обода</td>
<td class=""mark"">Двойные, алюминий</td>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Передняя втулка</td>
<td class=""mark"">KT, алюминий</td>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Задняя втулка</td>
<td class=""mark"">KT, алюминий</td>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Передняя покрышка</td>
<td class=""mark"">K-898, KENDA, 26х1,95""</td>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Задняя покрышка</td>
<td class=""mark"">K-898, KENDA, 26х1,95""</td>
</tr>
<tr>
<th colspan=""3"">Компоненты</th>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Передний тормоз</td>
<td class=""mark"">Ободные механические, V-типа, TEKTRO, алюминий</td>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Задний тормоз</td>
<td class=""mark"">Ободные механические, V-типа, TEKTRO, алюминий</td>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Рулевая колонка</td>
<td class=""mark"">VP</td>
</tr>
<tr>
<td class=""icon""></td>
<td class=""name"">Седло</td>
<td class=""mark"">CIONLLI</td>
</tr>
<tr class=""even"">
<td class=""icon""></td>
<td class=""name"">Крылья</td>
<td class=""mark"">Пластиковые</td>
</tr>
</tbody>
</table>","publish","0","2012-09-08 15:44:08","0","1","open","","","no","visible","0","outofstock","no","no","0","","","","0","","taxable","","","","no","","","","","","","","","","","","","http://veloman.by/wp-content/uploads/2012/09/570.jpg","","simple","Велосипеды|Велосипеды > Горные|Велосипеды > Велосипеды Stels > Горные велосипеды Stels|Велосипеды > Подростковые|Велосипеды > Велосипеды Stels > Подростковые велосипеды Stels","Горный велосипед","","Купить велосипед Stels Navigator 570 в Минске","Велосипед Stels Navigator 570, стелс навигатор 570","","Велосипед Stels Navigator 570 | Стелс навигатор 570","","","","","","","","","","","","","","","","","","573,594,256,598,600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
